CNTYVTD,VTDKEY,MillerR_18G_Ag Comm,OlsonD_18G_Ag Comm,CarpenterL_18G_Ag Comm
"4490019",8304,226,117,11
"4490020",8305,489,220,24
"4510106",8306,228,164,15
"4510107",8307,246,131,10
"4510108",8308,415,57,6
"4510112",8309,510,72,7
"4510114",8310,78,203,7
"4510124",8311,134,307,4
"4510137",8312,482,508,24
"4510144",8313,314,276,18
"4510146",8314,598,486,21
"4510213",8315,1557,192,27
"4510215",8316,1114,297,42
"4510225",8317,54,3,3
"4510228",8318,952,386,44
"4510230",8319,1968,677,86
"4510241",8320,2404,605,57
"4510304",8321,1057,414,32
"4510305",8322,15,11,0
"4510306",8323,525,224,20
"4510308",8324,74,55,0
"4510319",8325,1465,461,51
"4510327",8326,665,395,28
"4510348",8327,290,84,5
"4510351",8328,199,62,3
"4510358",8329,1969,341,39
"4510401",8330,53,27,0
"4510402",8331,985,582,43
"4510420",8332,233,46,8
"4510421",8333,1475,458,39
"4510422",8334,732,108,22
"4510423",8335,569,63,15
"4510424",8336,819,340,34
"4510434",8337,256,212,20
"4510435",8338,323,165,15
"4510436",8339,1402,657,75
"4530101",8340,495,2995,100
"4530102",8341,118,552,15
"4530103",8342,237,702,31
"4530104",8343,218,554,28
"4530105",8344,1113,3958,171
"4530106",8345,888,1233,88
"4530107",8346,151,98,8
"4530108",8347,150,798,34
"4530109",8348,360,1072,56
"4530110",8349,1239,2904,141
"4530111",8350,665,2112,83
"4530112",8351,177,712,31
"4530113",8352,902,3192,114
"4530114",8353,51,104,3
"4530115",8354,0,0,0
"4530116",8355,0,0,0
"4530117",8356,134,1506,36
"4530118",8357,35,321,7
"4530119",8358,0,0,0
"4530120",8359,31,54,2
"4530121",8360,46,564,14
"4530122",8361,88,1683,38
"4530123",8362,1388,2530,147
"4530124",8363,234,3030,119
"4530125",8364,0,0,0
"4530126",8365,232,3364,88
"4530127",8366,0,1,0
"4530128",8367,0,0,0
"4530129",8368,93,1569,35
"4530130",8369,123,1235,35
"4530131",8370,0,1,0
"4530132",8371,135,1686,38
"4530133",8372,163,1452,40
"4530134",8373,0,0,0
"4530135",8374,619,4901,148
"4530136",8375,762,1156,75
"4530137",8376,2673,3922,209
"4530138",8377,0,0,0
"4530139",8378,296,1622,69
"4530140",8379,180,935,30
"4530141",8380,49,233,9
"4530142",8381,56,659,29
"4530145",8382,426,1148,53
"4530146",8383,703,1154,64
"4530148",8384,733,1863,89
"4530149",8385,110,1253,41
"4530150",8386,650,741,57
"4530151",8387,142,1448,47
"4530152",8388,146,2677,61
"4530153",8389,645,2569,112
"4530154",8390,494,1715,80
"4530156",8391,431,3233,116
"4530160",8392,387,816,35
"4530161",8393,382,706,29
"4530163",8394,129,82,10
"4530164",8395,146,825,32
"4530200",8396,398,3616,113
"4530202",8397,294,2284,68
"4530203",8398,167,475,18
"4530205",8399,324,1356,56
"4530206",8400,201,988,48
"4530207",8401,887,2397,118
"4530208",8402,670,3893,97
"4530209",8403,99,476,19
"4530210",8404,380,890,33
"4530211",8405,246,924,40
"4530212",8406,1534,1527,74
"4530213",8407,0,0,0
"4530214",8408,650,1301,61
"4530215",8409,387,1096,44
"4530216",8410,271,993,45
"4530217",8411,259,1133,45
"4530218",8412,829,3048,162
"4530219",8413,558,1279,51
"4530220",8414,444,913,30
"4530221",8415,329,379,18
"4530222",8416,365,1375,59
"4530223",8417,66,286,9
"4530224",8418,14,83,5
"4530225",8419,641,1910,83
"4530226",8420,264,1050,30
"4530227",8421,133,371,8
"4530228",8422,387,985,55
"4530229",8423,341,954,66
"4530231",8424,685,1437,55
"4530232",8425,2500,2192,149
"4530233",8426,1118,1528,95
"4530234",8427,850,772,49
"4530235",8428,280,2103,84
"4530236",8429,330,2116,70
"4530237",8430,510,1140,41
"4530238",8431,478,1613,70
"4530239",8432,325,1586,48
"4530240",8433,191,600,32
"4530241",8434,204,1325,58
"4530242",8435,566,3917,148
"4530243",8436,288,1172,54
"4530244",8437,1158,1508,101
"4530245",8438,366,427,31
"4530246",8439,382,1003,40
"4530247",8440,237,350,17
"4530248",8441,289,1471,65
"4530249",8442,594,1614,94
"4530250",8443,715,3109,105
"4530251",8444,586,1731,98
"4530252",8445,414,1527,80
"4530253",8446,802,1421,71
"4530254",8447,560,1564,100
"4530256",8448,635,916,41
"4530258",8449,470,1234,58
"4530259",8450,528,1492,72
"4530260",8451,114,578,24
"4530262",8452,830,2475,113
"4530263",8453,489,1609,70
"4530266",8454,170,225,10
"4530267",8455,276,753,49
"4530268",8456,155,615,33
"4530273",8457,400,1903,70
"4530274",8458,222,1871,49
"4530275",8459,242,2379,55
"4530277",8460,1039,4295,122
"4530301",8461,218,698,28
"4530302",8462,942,1552,100
"4530303",8463,907,1299,61
"4530304",8464,1045,1926,89
"4530305",8465,5,5,0
"4530306",8466,1434,976,66
"4530307",8467,397,643,41
"4530308",8468,2918,1721,142
"4530309",8469,513,1301,67
"4530310",8470,1127,2544,113
"4530311",8471,605,3333,112
"4530312",8472,788,710,51
"4530313",8473,43,294,7
"4530314",8474,1915,1982,128
"4530315",8475,1030,1902,65
"4530316",8476,1603,1401,89
"4530317",8477,822,1175,68
"4530318",8478,226,404,17
"4530319",8479,1012,726,55
"4530320",8480,862,613,43
"4530321",8481,191,366,6
"4530323",8482,256,1077,40
"4530324",8483,2352,2005,127
"4530325",8484,24,62,3
"4530326",8485,468,1028,37
"4530327",8486,784,1351,88
"4530328",8487,724,1903,89
"4530329",8488,884,2225,118
"4530330",8489,1027,1101,77
"4530331",8490,624,1259,55
"4530332",8491,225,1891,71
"4530333",8492,726,1287,55
"4530334",8493,910,1149,56
"4530335",8494,579,1054,40
"4530336",8495,545,990,53
"4530337",8496,954,1907,108
"4530338",8497,1387,2244,146
"4530339",8498,330,947,50
"4530340",8499,458,2077,105
"4530341",8500,92,165,8
"4530342",8501,494,3076,110
"4530343",8502,487,1097,70
"4530344",8503,255,1025,49
"4530345",8504,0,0,0
"4530346",8505,2355,1355,91
"4530347",8506,738,1189,69
"4530349",8507,1085,2452,123
"4530350",8508,655,2217,100
"4530351",8509,241,872,50
"4530352",8510,437,1940,85
"4530354",8511,1076,2108,108
"4530356",8512,249,1076,80
"4530357",8513,176,281,14
"4530358",8514,699,2506,120
"4530359",8515,1758,1832,107
"4530360",8516,827,2121,83
"4530361",8517,372,545,33
"4530362",8518,571,1531,61
"4530363",8519,383,751,31
"4530364",8520,1039,1610,81
"4530365",8521,655,1046,57
"4530366",8522,1086,2366,90
"4530367",8523,1564,2943,136
"4530368",8524,176,120,10
"4530369",8525,1783,1284,84
"4530370",8526,544,394,53
"4530371",8527,1214,721,62
"4530372",8528,680,515,60
"4530373",8529,2419,1214,104
"4530374",8530,2112,2080,145
"4530375",8531,368,280,23
"4530401",8532,364,1120,44
"4530402",8533,376,1410,64
"4530403",8534,267,474,24
"4530404",8535,403,2050,90
"4530405",8536,114,440,17
"4530406",8537,834,1326,63
"4530407",8538,242,1353,44
"4530408",8539,526,1738,89
"4530409",8540,167,1298,53
"4530410",8541,277,1839,77
"4530411",8542,259,1107,52
"4530412",8543,13,67,1
"4530413",8544,168,873,34
"4530414",8545,595,1922,93
"4530415",8546,163,666,41
"4530416",8547,72,246,8
"4530417",8548,246,1100,42
"4530418",8549,4,1,0
"4530419",8550,88,251,14
"4530420",8551,195,1619,83
"4530421",8552,256,1724,49
"4530422",8553,158,1426,46
"4530423",8554,191,1736,55
"4530424",8555,212,1561,60
"4530425",8556,84,376,23
"4530426",8557,142,1691,59
"4530427",8558,115,1459,60
"4530428",8559,322,796,36
"4530429",8560,549,4506,155
"4530430",8561,72,858,33
"4530431",8562,315,3290,138
"4530432",8563,0,1,0
"4530433",8564,197,1896,62
"4530434",8565,0,1,0
"4530435",8566,798,2987,155
"4530436",8567,14,214,3
"4530437",8568,187,1503,62
"4530438",8569,94,843,30
"4530439",8570,179,2199,74
"4530440",8571,121,725,24
"4530441",8572,333,2210,96
"4530442",8573,110,874,43
"4530443",8574,227,1618,52
"4530444",8575,6,105,3
"4530446",8576,93,630,31
"4530447",8577,370,2103,87
"4530448",8578,227,1256,51
"4530450",8579,337,2038,91
"4530451",8580,328,1747,61
"4530452",8581,149,978,19
"4530454",8582,278,1121,34
"4530458",8583,474,2023,90
"4530460",8584,327,1990,69
"4530461",8585,455,3001,127
"4530463",8586,394,1884,84
"4550001",8587,263,62,7
"4550002",8588,319,45,3
"4550003",8589,183,45,3
"4550004",8590,117,24,3
"4550005",8591,91,27,2
"4550006",8592,108,18,0
"4550007",8593,127,18,2
"4550008",8594,203,32,2
"4550009",8595,293,45,6
"4550010",8596,137,27,0
"4550011",8597,668,168,14
"4550012",8598,49,14,0
"4550014",8599,257,56,4
"4550015",8600,53,6,0
"4550016",8601,167,62,1
"4550017",8602,254,163,7
"4550018",8603,39,43,0
"4550019",8604,524,117,10
"4550020",8605,27,12,0
"4550021",8606,139,23,3
"4570001",8607,315,74,4
"4570002",8608,252,186,8
"4570003",8609,578,189,23
"4570004",8610,540,91,6
"4570005",8611,61,40,5
"4570006",8612,234,30,5
"4570007",8613,315,33,9
"4570008",8614,108,10,3
"4570009",8615,211,23,3
"4570010",8616,609,83,16
"4570011",8617,56,3,0
"4570013",8618,246,50,7
"4570014",8619,733,102,13
"4570015",8620,416,66,9
"4570016",8621,251,33,5
"4570017",8622,148,81,1
"4570018",8623,573,111,25
"4590001",8624,800,171,12
"4590002",8625,1304,125,18
"4590003",8626,718,120,11
"4590004",8627,465,111,8
"4590005",8628,325,106,8
"4590006",8629,635,105,18
"4590007",8630,938,231,14
"4590008",8631,385,100,9
"4590009",8632,777,174,25
"4590010",8633,1100,132,16
"4590011",8634,268,76,9
"4590012",8635,493,58,9
"4590013",8636,350,120,10
"4590014",8637,228,49,7
"4590015",8638,892,95,15
"4590016",8639,588,168,14
"4590017",8640,811,307,23
"4590018",8641,189,81,6
"4590019A",8642,4,1,0
"4590019B",8643,0,0,0
"4590020",8644,62,10,0
"4590021",8645,0,0,0
"4610001",8646,184,29,5
"4610002",8647,106,13,2
"4610003",8648,125,43,3
"4610004",8649,232,47,12
"4610005",8650,48,5,0
"4610006",8651,96,20,1
"4630001",8652,395,405,16
"4630002",8653,419,265,11
"4630003",8654,387,48,7
"4630004",8655,287,53,3
"4630005",8656,613,240,26
"4630006",8657,123,32,4
"4630007",8658,274,78,8
"4630008",8659,290,478,29
"4630009",8660,73,441,21
"4630010",8661,38,168,9
"4630011",8662,155,80,10
"4630012",8663,604,455,34
"4630013",8664,316,707,43
"4630014",8665,62,20,1
"4650010A",8666,6,9,1
"4650010B",8667,308,497,20
"4650011",8668,170,482,15
"4650012",8669,31,85,4
"4650013",8670,214,133,24
"4650020",8671,97,17,1
"4650021",8672,198,413,23
"4650022",8673,280,481,24
"4650023",8674,108,39,4
"4650024",8675,188,299,17
"4650030",8676,294,315,29
"4650031",8677,1426,1034,93
"4650032",8678,131,32,4
"4650033",8679,639,220,23
"4650040",8680,613,1263,51
"4650041A",8681,28,53,6
"4650041B",8682,184,343,30
"4650042",8683,16,2,1
"4650043",8684,31,5,2
"467001A",8685,525,97,5
"467001B",8686,693,92,14
"467001C",8687,283,101,7
"467001D",8688,1165,200,14
"467001E",8689,703,115,16
"467002A",8690,716,89,11
"467002B",8691,1010,121,19
"467002C",8692,828,128,16
"467002D",8693,1461,194,27
"467003A",8694,1169,251,28
"467003B",8695,1252,174,19
"467003C",8696,461,82,4
"467003D",8697,518,196,13
"467004A",8698,618,94,16
"467004B",8699,732,130,17
"467004C",8700,790,109,17
"467004D",8701,1416,266,31
"467004E",8702,562,72,9
"4690001",8703,65,120,8
"4690002",8704,270,208,14
"4690003",8705,374,220,20
"4690004",8706,164,283,8
"4690005",8707,445,469,31
"4690006",8708,38,55,3
"4690007",8709,212,511,8
"4690008",8710,387,355,18
"4690009",8711,269,181,12
"4690010",8712,575,286,18
"4690011",8713,202,54,1
"4690012",8714,124,137,5
"4690013",8715,225,219,11
"4690014",8716,515,177,9
"4690015",8717,62,15,1
"4690016",8718,203,40,2
"4690017",8719,154,92,4
"4690018",8720,1587,383,40
"4690019",8721,799,490,25
"4690020",8722,672,136,12
"4690021",8723,1748,486,36
"4690022",8724,940,110,15
"4690023",8725,777,144,21
"4690024",8726,804,106,11
"4690025",8727,1319,610,36
"4690026",8728,468,124,13
"4690027",8729,889,66,8
"4690028",8730,249,35,0
"4690029",8731,1179,407,30
"4690030",8732,175,86,4
"4690031",8733,175,135,7
"4690032",8734,186,268,9
"4690033",8735,2013,604,41
"4690034",8736,84,232,6
"4690035",8737,40,101,2
"4710101",8738,78,160,7
"4710102",8739,1007,897,67
"4710103",8740,673,267,14
"4710104",8741,916,212,15
"4710201",8742,575,545,29
"4710203",8743,311,65,3
"4710204",8744,960,438,28
"4710205",8745,1376,422,38
"4710206",8746,279,258,8
"4710301",8747,405,761,27
"4710302",8748,203,82,3
"4710303",8749,247,88,6
"4710304",8750,1470,417,44
"4710401",8751,458,781,52
"4710403",8752,620,196,33
"4710404",8753,1564,388,33
"4730101",8754,679,285,14
"4730102",8755,425,371,11
"4730103",8756,344,277,8
"4730104",8757,222,118,7
"4730105",8758,387,80,6
"4730206",8759,1299,238,24
"4730207",8760,1551,240,32
"4730208",8761,518,227,12
"4730309",8762,36,1652,16
"4730310",8763,142,752,14
"4730311",8764,304,134,6
"4730312",8765,807,159,11
"4730313",8766,185,95,8
"4730414",8767,90,113,2
"4730415",8768,609,205,23
"4730416",8769,286,320,18
"4730417",8770,174,359,4
"4730418",8771,1201,338,27
"4730419",8772,114,34,7
"4730420A",8773,668,206,14
"4730420B",8774,0,0,0
"4750002",8775,705,159,34
"475001E",8776,238,247,19
"475001W",8777,41,77,2
"475003N",8778,485,98,23
"475003S",8779,130,17,4
"475004E",8780,248,128,17
"475004M",8781,84,27,1
"475004W",8782,49,10,2
"4770101",8783,443,244,10
"4770104",8784,201,587,18
"4770109",8785,519,107,15
"4770115",8786,395,116,9
"4770117",8787,4,17,0
"4770121",8788,26,15,0
"4770202",8789,70,48,0
"4770203",8790,835,225,22
"4770205",8791,1110,334,32
"4770208",8792,801,117,18
"4770307",8793,601,209,13
"4770311",8794,561,111,19
"4770312",8795,626,98,9
"4770316",8796,98,29,4
"4770320",8797,1025,161,18
"4770406",8798,624,243,29
"4770410",8799,608,116,9
"4770413",8800,460,79,11
"4770414",8801,450,66,8
"4770418",8802,216,102,12
"4770419",8803,215,100,3
"4790122",8804,76,157,8
"4790124",8805,143,663,35
"4790125",8806,64,259,22
"4790128",8807,32,172,12
"4790129",8808,137,769,49
"4790130",8809,209,1234,96
"4790132",8810,204,989,64
"4790133",8811,214,1036,65
"4790134",8812,131,591,53
"4790135",8813,90,448,38
"4790136",8814,48,163,4
"4790154",8815,46,266,23
"4790164",8816,63,281,20
"4790169",8817,61,260,17
"4790215",8818,111,406,17
"4790218",8819,177,553,37
"4790219",8820,174,418,40
"4790220",8821,80,355,18
"4790221",8822,167,366,26
"4790226",8823,75,307,19
"4790227",8824,370,1174,83
"4790231",8825,316,1055,65
"4790237",8826,88,225,15
"4790239",8827,611,1399,85
"4790252",8828,250,954,75
"4790255",8829,277,635,32
"4790266",8830,114,412,45
"4790267",8831,147,466,34
"4790268",8832,18,69,6
"4790308",8833,141,246,19
"4790309",8834,313,964,49
"4790310",8835,35,134,15
"4790311",8836,110,475,32
"4790312",8837,58,317,15
"4790338",8838,12,69,2
"4790340",8839,457,595,44
"4790341",8840,337,424,27
"4790342",8841,266,642,41
"4790343",8842,369,851,53
"4790344",8843,972,1533,103
"4790345",8844,303,665,41
"4790349",8845,447,688,45
"4790350",8846,11,5,1
"4790351",8847,38,144,8
"4790356",8848,693,1279,82
"4790359",8849,473,1216,70
"4790360",8850,82,186,13
"4790361",8851,145,386,24
"4790362",8852,28,111,9
"4790363",8853,55,248,11
"4790401",8854,79,396,29
"4790402",8855,89,374,35
"4790403",8856,59,300,16
"4790404",8857,90,410,28
"4790405",8858,88,398,30
"4790406",8859,36,236,19
"4790407",8860,36,101,8
"4790413",8861,137,520,36
"4790414",8862,46,220,15
"4790416",8863,55,238,19
"4790417",8864,52,152,11
"4790423",8865,55,283,21
"4790446",8866,288,982,61
"4790447",8867,358,691,41
"4790448",8868,47,91,8
"4790453",8869,29,116,5
"4790457",8870,20,12,0
"4790458",8871,272,867,59
"4790465",8872,50,220,20
"4810101A",8873,323,198,1
"4810101B",8874,409,256,10
"4810102",8875,1078,351,21
"4810103",8876,748,228,10
"4810201",8877,1321,215,30
"4810202",8878,133,300,3
"4810203",8879,537,893,19
"4810301",8880,1209,207,23
"4810302",8881,851,272,14
"4810303",8882,1011,136,13
"4810401",8883,547,451,14
"4810402",8884,461,169,10
"4810403",8885,200,116,10
"4830001",8886,138,6,2
"4830002",8887,274,16,5
"4830003",8888,259,33,3
"4830004",8889,84,17,3
"4830005",8890,60,2,0
"4830006",8891,61,9,0
"4830007",8892,79,7,1
"4830008",8893,224,28,3
"4830009",8894,384,37,5
"4830010",8895,58,2,0
"4850101",8896,143,46,5
"4850102",8897,407,126,16
"4850103",8898,1800,667,49
"4850104",8899,578,200,15
"4850105",8900,1104,504,45
"4850106",8901,415,66,15
"4850107",8902,21,4,0
"4850108",8903,1459,430,43
"4850109",8904,1489,513,39
"4850110",8905,191,120,14
"4850111",8906,168,176,10
"4850112",8907,5,5,0
"4850113",8908,197,89,9
"4850114",8909,16,4,0
"4850115",8910,1,2,0
"4850116",8911,16,3,0
"4850117",8912,24,3,0
"4850201",8913,357,132,22
"4850202",8914,996,560,49
"4850203",8915,318,262,22
"4850204",8916,97,11,6
"4850205",8917,1629,340,37
"4850206",8918,1063,265,28
"4850207",8919,167,125,8
"4850208",8920,59,17,1
"4850209",8921,0,0,0
"4850210",8922,0,0,0
"4850211",8923,48,40,1
"4850301",8924,2,2,0
"4850302",8925,314,306,17
"4850303",8926,193,435,21
"4850304",8927,39,48,4
"4850305",8928,96,71,5
"4850306",8929,91,303,11
"4850307",8930,89,37,3
"4850308",8931,100,135,6
"4850309",8932,1735,247,43
"4850310",8933,679,94,16
"4850311",8934,131,412,13
"4850312",8935,1,1,0
"4850313",8936,0,5,0
"4850315",8937,52,22,2
"4850316",8938,11,7,1
"4850317",8939,39,12,0
"4850318",8940,162,49,9
"4850319",8941,20,7,2
"4850401",8942,1001,311,28
"4850402",8943,285,105,10
"4850403",8944,774,323,35
"4850404",8945,1239,365,36
"4850405",8946,494,335,25
"4850406",8947,1057,413,29
"4850407",8948,426,290,32
"4850408",8949,12,2,0
"4850409",8950,11,2,0
"4850410",8951,118,29,3
"4850411",8952,241,126,15
"4850412",8953,354,40,3
"4850413",8954,390,77,7
"4850414",8955,247,42,4
"4870001A",8956,807,222,25
"4870001B",8957,46,7,0
"4870019",8958,470,268,12
"4870020",8959,314,131,8
"4870021",8960,937,139,20
"4890001",8961,135,368,16
"4890002A",8962,4,14,0
"4890002B",8963,169,419,20
"4890003",8964,143,209,11
"4890004",8965,169,373,16
"4890005",8966,75,206,6
"4890006",8967,71,124,5
"4890007",8968,150,272,17
"4890008",8969,64,212,14
"4890009",8970,104,211,15
"4890010",8971,150,34,10
"4890011",8972,100,128,3
"4890012",8973,14,22,3
"4910119",8974,969,1128,99
"4910122",8975,856,935,75
"4910135",8976,514,1192,63
"4910138",8977,1204,1278,109
"4910140",8978,594,671,44
"4910145",8979,475,1010,60
"4910146",8980,826,2140,117
"4910147",8981,583,1452,76
"4910149",8982,463,802,39
"4910150",8983,444,849,56
"4910151",8984,481,1087,78
"4910152",8985,416,996,70
"4910160",8986,1118,1507,94
"4910162",8987,485,1129,73
"4910172",8988,702,740,62
"4910182",8989,1488,1182,88
"4910185",8990,343,703,43
"4910186",8991,621,1075,53
"4910189",8992,679,1195,49
"4910190",8993,1588,1569,136
"4910197",8994,739,1006,61
"4910198",8995,1100,1482,100
"4910201",8996,1529,2042,98
"4910202",8997,637,469,31
"4910204",8998,1394,1588,113
"4910206",8999,1446,464,81
"4910207",9000,2144,743,97
"4910216",9001,718,823,71
"4910218",9002,696,1193,71
"4910253",9003,1439,1110,110
"4910254",9004,1040,1031,81
"4910259",9005,1339,1183,91
"4910263",9006,1324,1219,98
"4910264",9007,1492,1173,104
"4910266",9008,1112,1411,94
"4910267",9009,1641,1008,116
"4910273",9010,755,1014,94
"4910274",9011,957,2238,115
"4910275",9012,506,1119,60
"4910277",9013,1530,1502,127
"4910278",9014,1467,1678,138
"4910283",9015,1298,1477,99
"4910287",9016,1442,1453,135
"4910305",9017,1547,581,62
"4910309",9018,644,232,33
"4910310",9019,695,249,30
"4910311",9020,789,338,47
"4910312",9021,1601,776,77
"4910314",9022,793,1057,79
"4910330",9023,1148,1234,91
"4910331",9024,1257,1067,70
"4910332",9025,1441,1110,95
"4910333A",9026,1137,1138,93
"4910333B",9027,7,7,0
"4910337",9028,1409,1482,81
"4910339",9029,634,963,58
"4910341",9030,793,451,36
"4910342",9031,175,313,16
"4910343",9032,1611,1091,102
"4910344",9033,1830,850,98
"4910345",9034,1236,494,73
"4910368",9035,986,1155,62
"4910369",9036,1498,1307,93
"4910370",9037,1635,1073,99
"4910371",9038,1041,543,44
"4910379",9039,2214,924,87
"4910381",9040,1743,961,40
"4910392",9041,2380,1157,115
"4910393",9042,1300,555,20
"4910394",9043,2219,1097,44
"4910395",9044,1589,606,78
"4910396",9045,2149,1103,54
"4910402",9046,1277,1699,134
"4910403",9047,647,760,58
"4910413",9048,219,126,7
"4910415",9049,714,308,40
"4910420",9050,1777,1945,114
"4910423",9051,762,1138,91
"4910424",9052,1497,1065,71
"4910425",9053,224,122,7
"4910426",9054,633,527,44
"4910427",9055,823,624,38
"4910428",9056,966,680,59
"4910429",9057,266,515,27
"4910434",9058,1411,422,52
"4910436",9059,343,124,21
"4910455",9060,442,896,49
"4910456",9061,345,458,23
"4910463",9062,1004,1939,86
"4910480",9063,1105,1865,91
"4910484",9064,1460,1859,119
"4910488",9065,916,852,51
"4910489",9066,1338,1563,103
"4910490",9067,571,590,49
"4910491",9068,1222,1756,119
"4930101",9069,786,461,44
"4930102",9070,375,566,36
"4930103",9071,552,328,35
"4930104",9072,390,142,18
"4930205",9073,709,274,20
"4930206",9074,746,484,40
"4930207",9075,826,338,32
"4930208",9076,292,55,6
"4930209",9077,258,22,5
"4930310",9078,378,68,5
"4930311",9079,878,166,27
"4930312",9080,1230,211,43
"4930313",9081,1200,300,42
"4930414",9082,1027,217,30
"4930415",9083,1803,381,60
"4930416",9084,1097,421,60
"4950101",9085,297,75,9
"4950201",9086,85,25,5
"4950202",9087,303,43,3
"4950301",9088,310,69,10
"4950401",9089,93,100,8
"4970001",9090,1005,158,22
"4970002",9091,1274,345,38
"4970003",9092,395,54,8
"4970004",9093,134,41,4
"4970005",9094,814,142,25
"4970006",9095,803,200,39
"4970007A",9096,327,98,9
"4970007B",9097,329,99,8
"4970008",9098,1162,223,29
"4970009",9099,1087,135,15
"4970010",9100,283,45,2
"4970011",9101,267,37,11
"4970012",9102,741,122,17
"4970013",9103,416,119,12
"4970014",9104,841,177,10
"4970015",9105,654,91,18
"4970016",9106,1120,179,19
